Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Entropy (bits)	Max Amp (U)	Freq Contour 25% (Hz)	Freq Contour 50% (Hz)	Freq Contour 75% (Hz)	Inband Power (dB FS)	PFC Avg Slope (Hz/ms)	PFC Max Slope (Hz/ms)	PFC Slope (Hz/ms)	Agg Entropy (bits)	Avg Entropy (bits)	BW 90% (Hz)	Trial
1	Spectrogram 1	1	5.000000000	7.000000000	0.0	24000.0	5.694		93.750;93.750;93.750;46.875;46.875;46.875;93.750;93.750;93.750;140.625;93.750;93.750;140.625;140.625;93.750;93.750;93.750;46.875;93.750;93.750;93.750;140.625;140.625;93.750;93.750;140.625;93.750;46.875;46.875;93.750;140.625;93.750;93.750;140.625;46.875;46.875;46.875;46.875;46.875;93.750;46.875;140.625;187.500;93.750;93.750;93.750;93.750;93.750;46.875;46.875;187.500;46.875;46.875;46.875;93.750;93.750;93.750;93.750;93.750;187.500;140.625;187.500;234.375;187.500;46.875;46.875;93.750;93.750;93.750;93.750;140.625;93.750;93.750;93.750;46.875;46.875;93.750;46.875;93.750;140.625;93.750;93.750;140.625;93.750;93.750;93.750;93.750;46.875;93.750;93.750;46.875;46.875;140.625;93.750;140.625;140.625;93.750;140.625;93.750;140.625;93.750;46.875;93.750;46.875;46.875;140.625;140.625;93.750;93.750;46.875;46.875;93.750;93.750;140.625;93.750;187.500;93.750;93.750;93.750;140.625;93.750;46.875;46.875;93.750;93.750;93.750;46.875;46.875;234.375;140.625;93.750;46.875;140.625;93.750;93.750;46.875;93.750;140.625;140.625;93.750;93.750;93.750;93.750;93.750;140.625;93.750;93.750;140.625;93.750;140.625;93.750;140.625;93.750;93.750;93.750;46.875;93.750;46.875;93.750;46.875;46.875;46.875;46.875;46.875;140.625;93.750;46.875;93.750;140.625;140.625;93.750;140.625;46.875;93.750;93.750;187.500;46.875;46.875;93.750;93.750;140.625;93.750;140.625;46.875;46.875;140.625;93.750;93.750;93.750;46.875;46.875;140.625;93.750;140.625;93.750;234.375;140.625;187.500;93.750;93.750;140.625;93.750;93.750;93.750;140.625;46.875;46.875;46.875;187.500;93.750;140.625;234.375;46.875;46.875;46.875;46.875;187.500;46.875;46.875;46.875;140.625;93.750;93.750;46.875;46.875;46.875;93.750;140.625;93.750;140.625;93.750;93.750;140.625;93.750;93.750;140.625;93.750;46.875;93.750;140.625;93.750;93.750;140.625;140.625;93.750;46.875;46.875;46.875;187.500;140.625;93.750;46.875;93.750;46.875;46.875;46.875;140.625;93.750;93.750;93.750;140.625;93.750;93.750;93.750;46.875;140.625;140.625;93.750;46.875;46.875;140.625;46.875	93.750;140.625;140.625;93.750;140.625;93.750;93.750;140.625;140.625;187.500;93.750;140.625;281.250;140.625;140.625;187.500;140.625;93.750;93.750;93.750;140.625;140.625;140.625;93.750;234.375;187.500;140.625;93.750;93.750;93.750;187.500;140.625;140.625;187.500;93.750;140.625;140.625;93.750;93.750;93.750;93.750;281.250;234.375;93.750;140.625;187.500;140.625;140.625;93.750;93.750;234.375;140.625;93.750;93.750;140.625;93.750;140.625;93.750;140.625;234.375;187.500;234.375;6750.000;234.375;93.750;93.750;93.750;187.500;140.625;93.750;187.500;93.750;140.625;93.750;140.625;93.750;328.125;140.625;140.625;234.375;140.625;140.625;187.500;140.625;140.625;140.625;140.625;93.750;140.625;187.500;93.750;93.750;187.500;140.625;187.500;187.500;140.625;187.500;140.625;187.500;93.750;46.875;93.750;93.750;93.750;187.500;187.500;93.750;93.750;93.750;93.750;140.625;93.750;187.500;140.625;187.500;140.625;93.750;140.625;187.500;187.500;93.750;93.750;140.625;140.625;140.625;93.750;140.625;281.250;187.500;93.750;93.750;187.500;187.500;140.625;140.625;140.625;140.625;187.500;140.625;140.625;140.625;140.625;140.625;187.500;140.625;187.500;187.500;140.625;187.500;140.625;187.500;140.625;93.750;140.625;234.375;93.750;140.625;140.625;234.375;93.750;46.875;93.750;93.750;140.625;93.750;93.750;140.625;140.625;140.625;93.750;187.500;93.750;140.625;140.625;187.500;93.750;93.750;187.500;140.625;187.500;140.625;187.500;93.750;140.625;187.500;93.750;140.625;140.625;93.750;93.750;187.500;140.625;187.500;187.500;281.250;187.500;281.250;234.375;140.625;187.500;93.750;140.625;140.625;140.625;93.750;93.750;93.750;234.375;187.500;140.625;234.375;93.750;93.750;93.750;187.500;187.500;93.750;93.750;93.750;187.500;140.625;93.750;93.750;187.500;93.750;140.625;187.500;140.625;140.625;140.625;140.625;187.500;140.625;140.625;140.625;187.500;93.750;187.500;140.625;140.625;140.625;187.500;234.375;140.625;140.625;93.750;187.500;234.375;187.500;93.750;140.625;140.625;93.750;93.750;93.750;187.500;140.625;93.750;140.625;187.500;140.625;140.625;93.750;93.750;187.500;187.500;140.625;93.750;93.750;187.500;93.750	234.375;234.375;187.500;187.500;281.250;281.250;140.625;234.375;187.500;281.250;234.375;187.500;515.625;187.500;187.500;281.250;187.500;187.500;140.625;140.625;187.500;187.500;187.500;140.625;984.375;234.375;187.500;234.375;140.625;140.625;234.375;187.500;187.500;234.375;140.625;187.500;187.500;234.375;140.625;187.500;375.000;375.000;281.250;140.625;140.625;328.125;281.250;234.375;187.500;140.625;328.125;234.375;234.375;234.375;140.625;140.625;187.500;140.625;187.500;421.875;468.750;6609.375;7687.500;6843.750;140.625;93.750;187.500;609.375;187.500;140.625;234.375;140.625;187.500;140.625;187.500;140.625;1687.500;234.375;234.375;328.125;187.500;234.375;187.500;234.375;281.250;140.625;187.500;421.875;187.500;234.375;187.500;187.500;281.250;187.500;281.250;281.250;187.500;234.375;187.500;234.375;140.625;234.375;140.625;140.625;140.625;234.375;234.375;140.625;140.625;140.625;234.375;187.500;140.625;234.375;187.500;234.375;328.125;234.375;234.375;187.500;234.375;140.625;140.625;234.375;234.375;234.375;140.625;328.125;328.125;328.125;187.500;140.625;421.875;281.250;187.500;281.250;187.500;234.375;281.250;187.500;281.250;187.500;140.625;187.500;234.375;187.500;375.000;234.375;281.250;234.375;187.500;234.375;187.500;140.625;234.375;375.000;140.625;187.500;187.500;375.000;281.250;93.750;93.750;187.500;187.500;140.625;187.500;140.625;187.500;281.250;140.625;234.375;140.625;187.500;234.375;234.375;234.375;140.625;234.375;187.500;187.500;187.500;234.375;140.625;187.500;187.500;140.625;328.125;187.500;140.625;234.375;234.375;187.500;234.375;375.000;468.750;234.375;421.875;281.250;234.375;703.125;140.625;234.375;140.625;187.500;140.625;140.625;187.500;234.375;187.500;187.500;328.125;140.625;93.750;140.625;281.250;234.375;234.375;187.500;234.375;234.375;140.625;140.625;187.500;234.375;140.625;234.375;234.375;187.500;187.500;140.625;140.625;187.500;187.500;328.125;187.500;234.375;234.375;234.375;187.500;187.500;187.500;234.375;281.250;140.625;187.500;140.625;234.375;421.875;234.375;140.625;281.250;187.500;187.500;140.625;140.625;234.375;281.250;140.625;281.250;234.375;234.375;140.625;140.625;187.500;234.375;234.375;234.375;93.750;140.625;234.375;187.500	-40.11	-0.024	25.496	0.000;0.000;0.000;-6.374;0.000;6.374;6.374;0.000;0.000;-6.374;6.374;-12.748;12.748;0.000;6.374;-6.374;-6.374;0.000;0.000;6.374;0.000;0.000;-6.374;12.748;0.000;-12.748;-6.374;6.374;0.000;12.748;-12.748;6.374;0.000;-6.374;12.748;-12.748;-6.374;6.374;0.000;-6.374;12.748;6.374;-12.748;0.000;0.000;0.000;6.374;-6.374;0.000;19.122;-19.122;-6.374;0.000;6.374;0.000;12.748;-12.748;0.000;12.748;0.000;0.000;0.000;6.374;-19.122;-6.374;6.374;-6.374;19.122;-12.748;12.748;-12.748;6.374;-6.374;-6.374;6.374;-6.374;6.374;12.748;-6.374;0.000;0.000;0.000;-6.374;6.374;0.000;-6.374;-6.374;12.748;6.374;-19.122;6.374;12.748;-6.374;6.374;-6.374;0.000;6.374;-6.374;0.000;-6.374;-6.374;6.374;0.000;0.000;12.748;0.000;-12.748;0.000;-6.374;0.000;12.748;-6.374;6.374;0.000;6.374;-12.748;0.000;0.000;12.748;6.374;-19.122;0.000;0.000;6.374;-6.374;0.000;-6.374;25.496;-6.374;-12.748;0.000;6.374;-6.374;0.000;6.374;0.000;0.000;0.000;0.000;0.000;0.000;-6.374;0.000;12.748;-6.374;-6.374;12.748;-12.748;12.748;-6.374;6.374;-12.748;0.000;6.374;-12.748;6.374;12.748;-6.374;-12.748;0.000;0.000;0.000;0.000;12.748;-6.374;-6.374;12.748;0.000;0.000;-6.374;12.748;-12.748;6.374;-6.374;12.748;-12.748;0.000;12.748;-12.748;12.748;-6.374;6.374;-12.748;12.748;0.000;-12.748;0.000;6.374;-6.374;0.000;12.748;-6.374;6.374;-12.748;19.122;-12.748;6.374;6.374;-19.122;12.748;-12.748;6.374;-6.374;6.374;-6.374;0.000;0.000;12.748;0.000;0.000;6.374;-19.122;-6.374;0.000;0.000;19.122;-12.748;-6.374;0.000;19.122;-6.374;-6.374;-6.374;19.122;-12.748;0.000;12.748;-6.374;0.000;0.000;0.000;6.374;-6.374;-6.374;6.374;6.374;-12.748;12.748;-6.374;0.000;0.000;0.000;0.000;-6.374;-6.374;0.000;19.122;0.000;-6.374;-6.374;-6.374;12.748;-6.374;0.000;0.000;12.748;-12.748;0.000;0.000;12.748;-12.748;0.000;0.000;-6.374;25.496;-6.374;-12.748;-6.374;6.374;19.122;-25.496	3.364	3.169	796.875	5
2	Spectrogram 1	1	7.000000000	9.000000000	0.0	24000.0	5.311		46.875;46.875;93.750;140.625;93.750;93.750;234.375;93.750;140.625;140.625;93.750;93.750;93.750;93.750;46.875;46.875;140.625;93.750;46.875;93.750;93.750;93.750;46.875;93.750;93.750;140.625;93.750;46.875;46.875;140.625;46.875;93.750;93.750;46.875;46.875;46.875;46.875;46.875;46.875;46.875;93.750;93.750;93.750;140.625;140.625;93.750;93.750;93.750;46.875;46.875;93.750;93.750;93.750;46.875;46.875;46.875;93.750;93.750;46.875;46.875;93.750;93.750;93.750;46.875;93.750;187.500;93.750;46.875;140.625;93.750;46.875;93.750;234.375;140.625;140.625;93.750;93.750;46.875;46.875;187.500;93.750;93.750;187.500;234.375;93.750;93.750;93.750;93.750;93.750;93.750;46.875;46.875;93.750;93.750;140.625;46.875;140.625;140.625;46.875;93.750;140.625;140.625;140.625;93.750;93.750;46.875;140.625;93.750;93.750;93.750;93.750;46.875;46.875;46.875;46.875;93.750;140.625;140.625;93.750;187.500;140.625;93.750;46.875;93.750;140.625;93.750;46.875;93.750;6750.000;140.625;281.250;140.625;234.375;140.625;93.750;93.750;281.250;187.500;140.625;93.750;140.625;93.750;46.875;93.750;93.750;187.500;93.750;93.750;46.875;93.750;93.750;93.750;140.625;93.750;46.875;46.875;46.875;46.875;93.750;46.875;93.750;93.750;93.750;46.875;93.750;187.500;93.750;93.750;93.750;93.750;93.750;46.875;93.750;93.750;140.625;93.750;46.875;140.625;93.750;93.750;46.875;46.875;93.750;140.625;93.750;93.750;187.500;93.750;140.625;93.750;46.875;46.875;46.875;93.750;140.625;93.750;46.875;93.750;187.500;46.875;46.875;46.875;46.875;46.875;93.750;140.625;93.750;93.750;93.750;93.750;140.625;328.125;187.500;140.625;46.875;140.625;93.750;140.625;93.750;93.750;93.750;140.625;93.750;187.500;93.750;93.750;187.500;46.875;46.875;46.875;46.875;46.875;46.875;46.875;93.750;46.875;46.875;46.875;46.875;140.625;93.750;140.625;140.625;93.750;93.750;140.625;93.750;140.625;93.750;46.875;93.750;93.750;46.875;93.750;140.625;46.875;140.625;93.750;46.875;187.500;93.750;46.875;46.875;93.750;93.750;46.875;187.500;46.875;46.875;93.750;93.750	93.750;93.750;93.750;187.500;140.625;140.625;281.250;140.625;234.375;187.500;93.750;140.625;140.625;140.625;46.875;93.750;187.500;93.750;93.750;93.750;93.750;140.625;140.625;187.500;140.625;187.500;140.625;93.750;93.750;187.500;93.750;93.750;140.625;140.625;93.750;93.750;93.750;140.625;93.750;93.750;93.750;93.750;93.750;187.500;187.500;187.500;140.625;140.625;93.750;93.750;140.625;140.625;93.750;187.500;46.875;93.750;93.750;140.625;140.625;93.750;140.625;187.500;140.625;93.750;140.625;375.000;140.625;93.750;140.625;93.750;46.875;93.750;328.125;140.625;234.375;140.625;93.750;93.750;234.375;234.375;234.375;93.750;281.250;6750.000;140.625;140.625;140.625;140.625;140.625;140.625;93.750;93.750;140.625;140.625;187.500;93.750;187.500;187.500;93.750;140.625;234.375;187.500;187.500;140.625;140.625;93.750;234.375;140.625;93.750;93.750;187.500;93.750;93.750;93.750;93.750;93.750;187.500;187.500;140.625;234.375;140.625;140.625;93.750;140.625;234.375;140.625;93.750;187.500;6890.625;6984.375;6937.500;187.500;3187.500;281.250;187.500;140.625;328.125;234.375;187.500;140.625;187.500;140.625;234.375;140.625;421.875;234.375;140.625;93.750;93.750;93.750;140.625;140.625;234.375;140.625;93.750;46.875;93.750;187.500;140.625;93.750;93.750;234.375;234.375;93.750;140.625;234.375;140.625;140.625;140.625;93.750;140.625;93.750;234.375;140.625;187.500;93.750;234.375;187.500;140.625;93.750;93.750;93.750;93.750;187.500;140.625;140.625;187.500;234.375;187.500;93.750;93.750;93.750;93.750;93.750;187.500;140.625;93.750;93.750;234.375;93.750;187.500;93.750;93.750;93.750;93.750;187.500;234.375;140.625;140.625;93.750;187.500;421.875;234.375;187.500;93.750;187.500;140.625;187.500;140.625;140.625;93.750;140.625;140.625;234.375;187.500;187.500;234.375;187.500;93.750;93.750;140.625;187.500;93.750;93.750;140.625;93.750;93.750;140.625;187.500;187.500;93.750;140.625;234.375;140.625;140.625;187.500;140.625;187.500;140.625;93.750;140.625;140.625;93.750;93.750;187.500;281.250;140.625;140.625;93.750;234.375;140.625;93.750;93.750;140.625;140.625;93.750;234.375;93.750;140.625;140.625;140.625	140.625;140.625;234.375;234.375;234.375;187.500;328.125;187.500;281.250;281.250;140.625;187.500;187.500;234.375;93.750;140.625;234.375;140.625;375.000;140.625;140.625;281.250;281.250;234.375;187.500;281.250;281.250;140.625;93.750;234.375;140.625;140.625;234.375;234.375;140.625;140.625;281.250;187.500;140.625;140.625;234.375;140.625;140.625;234.375;187.500;234.375;187.500;187.500;140.625;140.625;187.500;234.375;140.625;234.375;93.750;140.625;140.625;187.500;234.375;140.625;187.500;328.125;187.500;328.125;234.375;984.375;187.500;93.750;609.375;140.625;93.750;140.625;562.500;234.375;328.125;187.500;140.625;187.500;515.625;375.000;6656.250;843.750;7078.125;6937.500;234.375;187.500;421.875;234.375;234.375;187.500;140.625;140.625;187.500;234.375;187.500;140.625;234.375;234.375;234.375;234.375;281.250;281.250;187.500;187.500;187.500;140.625;281.250;187.500;140.625;140.625;234.375;140.625;93.750;140.625;187.500;140.625;421.875;234.375;234.375;281.250;187.500;234.375;140.625;140.625;281.250;187.500;281.250;6515.625;6984.375;7171.875;7359.375;6937.500;7265.625;1078.125;234.375;187.500;375.000;281.250;281.250;187.500;234.375;187.500;328.125;234.375;937.500;375.000;140.625;140.625;140.625;140.625;140.625;140.625;281.250;187.500;140.625;140.625;140.625;281.250;234.375;140.625;140.625;281.250;281.250;140.625;187.500;281.250;234.375;140.625;187.500;234.375;187.500;140.625;328.125;234.375;234.375;140.625;375.000;234.375;187.500;140.625;140.625;140.625;140.625;234.375;187.500;187.500;234.375;281.250;234.375;140.625;234.375;140.625;187.500;140.625;281.250;140.625;187.500;140.625;375.000;140.625;234.375;140.625;234.375;187.500;140.625;187.500;281.250;281.250;187.500;140.625;375.000;468.750;375.000;281.250;140.625;187.500;234.375;234.375;187.500;187.500;140.625;187.500;234.375;234.375;187.500;234.375;281.250;281.250;234.375;140.625;187.500;656.250;140.625;234.375;187.500;140.625;140.625;234.375;234.375;234.375;140.625;187.500;656.250;328.125;234.375;281.250;281.250;281.250;234.375;234.375;187.500;234.375;187.500;140.625;234.375;609.375;187.500;187.500;187.500;281.250;140.625;140.625;281.250;281.250;187.500;140.625;281.250;187.500;187.500;187.500;234.375	-39.50	0.000	930.595	0.000;0.000;12.748;-6.374;0.000;19.122;-19.122;0.000;6.374;-12.748;0.000;6.374;-6.374;-6.374;6.374;6.374;-6.374;-6.374;6.374;0.000;0.000;-6.374;25.496;-12.748;6.374;-12.748;0.000;-6.374;19.122;-12.748;0.000;6.374;-12.748;6.374;0.000;-6.374;12.748;-6.374;0.000;0.000;0.000;0.000;12.748;0.000;-12.748;6.374;0.000;-12.748;6.374;6.374;-6.374;0.000;-6.374;0.000;6.374;0.000;6.374;0.000;-6.374;0.000;0.000;0.000;-6.374;12.748;6.374;-6.374;-6.374;6.374;-6.374;-6.374;6.374;19.122;-12.748;12.748;-19.122;0.000;0.000;-6.374;19.122;-19.122;6.374;12.748;917.847;-930.595;0.000;0.000;6.374;0.000;0.000;-6.374;0.000;6.374;-6.374;12.748;-12.748;12.748;0.000;-12.748;0.000;19.122;-12.748;6.374;-6.374;-6.374;0.000;19.122;-12.748;-6.374;0.000;12.748;-12.748;0.000;0.000;-6.374;6.374;12.748;0.000;-12.748;19.122;-12.748;-6.374;0.000;0.000;19.122;-12.748;-12.748;6.374;930.595;-930.595;924.221;-917.847;12.748;0.000;-12.748;-6.374;25.496;-12.748;-6.374;0.000;0.000;0.000;-12.748;6.374;0.000;19.122;-19.122;0.000;-6.374;6.374;6.374;0.000;19.122;-19.122;-12.748;0.000;6.374;-6.374;6.374;0.000;0.000;25.496;-6.374;-25.496;12.748;6.374;-12.748;6.374;0.000;-6.374;6.374;-6.374;19.122;-19.122;12.748;-12.748;-6.374;19.122;-6.374;-6.374;-6.374;6.374;0.000;12.748;-12.748;6.374;6.374;6.374;-6.374;-12.748;0.000;0.000;0.000;0.000;12.748;-6.374;-12.748;6.374;12.748;-12.748;-6.374;6.374;0.000;-6.374;6.374;12.748;6.374;-19.122;6.374;-6.374;12.748;31.870;-31.870;0.000;-12.748;12.748;-6.374;6.374;-6.374;6.374;-12.748;6.374;-6.374;12.748;0.000;6.374;0.000;-25.496;0.000;6.374;-6.374;-6.374;12.748;-6.374;12.748;-6.374;0.000;-6.374;0.000;19.122;-12.748;6.374;-6.374;0.000;6.374;6.374;-6.374;0.000;-6.374;-6.374;6.374;6.374;-12.748;6.374;12.748;-19.122;12.748;-6.374;-6.374;25.496;-12.748;-6.374;-6.374;6.374;6.374;-6.374;12.748;-12.748;-6.374;6.374;0.000	3.511	3.232	2296.875	5
3	Spectrogram 1	1	9.000000000	11.000000000	0.0	24000.0	4.627		93.750;140.625;140.625;93.750;46.875;93.750;93.750;46.875;140.625;140.625;93.750;93.750;187.500;93.750;140.625;46.875;93.750;93.750;140.625;93.750;93.750;93.750;93.750;46.875;93.750;140.625;93.750;93.750;93.750;46.875;46.875;93.750;93.750;93.750;46.875;93.750;93.750;93.750;46.875;46.875;93.750;93.750;93.750;93.750;93.750;140.625;140.625;93.750;93.750;93.750;140.625;93.750;140.625;93.750;93.750;93.750;140.625;93.750;46.875;93.750;140.625;140.625;46.875;46.875;46.875;46.875;93.750;93.750;140.625;93.750;93.750;140.625;93.750;93.750;46.875;46.875;93.750;46.875;140.625;93.750;93.750;46.875;46.875;93.750;140.625;140.625;46.875;46.875;93.750;93.750;46.875;234.375;46.875;46.875;46.875;140.625;93.750;93.750;140.625;140.625;93.750;46.875;46.875;46.875;93.750;140.625;140.625;93.750;93.750;46.875;93.750;93.750;46.875;46.875;140.625;46.875;46.875;140.625;46.875;93.750;140.625;93.750;140.625;187.500;93.750;93.750;93.750;93.750;93.750;46.875;46.875;140.625;93.750;46.875;46.875;46.875;46.875;93.750;46.875;46.875;93.750;93.750;46.875;46.875;93.750;93.750;140.625;46.875;46.875;46.875;93.750;140.625;93.750;46.875;46.875;93.750;140.625;93.750;46.875;140.625;140.625;93.750;46.875;46.875;93.750;93.750;140.625;93.750;46.875;46.875;46.875;46.875;93.750;140.625;93.750;93.750;93.750;46.875;93.750;93.750;93.750;93.750;140.625;93.750;93.750;93.750;93.750;140.625;93.750;93.750;93.750;93.750;187.500;93.750;46.875;46.875;46.875;93.750;93.750;93.750;46.875;93.750;93.750;46.875;93.750;140.625;93.750;140.625;46.875;93.750;93.750;187.500;93.750;46.875;93.750;140.625;93.750;46.875;93.750;93.750;93.750;46.875;93.750;93.750;140.625;46.875;46.875;93.750;46.875;46.875;46.875;46.875;46.875;46.875;93.750;93.750;93.750;93.750;93.750;93.750;46.875;93.750;93.750;140.625;46.875;140.625;93.750;140.625;93.750;46.875;46.875;46.875;93.750;93.750;93.750;46.875;46.875;140.625;93.750;93.750;140.625;93.750;140.625;93.750;93.750;93.750;93.750;140.625;93.750;140.625;93.750	93.750;234.375;187.500;93.750;93.750;140.625;140.625;46.875;187.500;234.375;140.625;187.500;234.375;140.625;187.500;234.375;140.625;234.375;140.625;140.625;187.500;140.625;93.750;93.750;93.750;187.500;140.625;140.625;140.625;93.750;93.750;187.500;140.625;93.750;93.750;140.625;140.625;140.625;93.750;93.750;93.750;140.625;140.625;140.625;187.500;140.625;187.500;140.625;140.625;140.625;281.250;140.625;140.625;93.750;93.750;187.500;187.500;140.625;93.750;140.625;187.500;187.500;93.750;93.750;93.750;93.750;140.625;140.625;187.500;140.625;140.625;140.625;140.625;140.625;234.375;140.625;140.625;234.375;187.500;140.625;140.625;93.750;93.750;187.500;140.625;328.125;93.750;93.750;140.625;140.625;93.750;281.250;93.750;46.875;93.750;187.500;187.500;93.750;187.500;187.500;93.750;93.750;93.750;93.750;93.750;234.375;187.500;93.750;140.625;187.500;234.375;140.625;93.750;93.750;187.500;93.750;140.625;140.625;93.750;140.625;187.500;234.375;281.250;234.375;140.625;93.750;140.625;140.625;140.625;93.750;93.750;187.500;140.625;234.375;93.750;140.625;93.750;93.750;93.750;93.750;140.625;140.625;93.750;187.500;140.625;140.625;234.375;93.750;93.750;93.750;93.750;187.500;234.375;93.750;93.750;140.625;187.500;140.625;93.750;187.500;140.625;93.750;93.750;93.750;140.625;140.625;187.500;187.500;93.750;93.750;93.750;93.750;140.625;140.625;234.375;140.625;93.750;93.750;93.750;187.500;140.625;140.625;187.500;93.750;140.625;93.750;140.625;187.500;93.750;140.625;140.625;187.500;234.375;93.750;93.750;93.750;93.750;93.750;93.750;93.750;93.750;140.625;93.750;93.750;93.750;187.500;140.625;187.500;93.750;140.625;140.625;328.125;140.625;93.750;140.625;234.375;93.750;93.750;140.625;140.625;93.750;93.750;140.625;140.625;187.500;93.750;93.750;93.750;93.750;93.750;93.750;46.875;93.750;46.875;93.750;140.625;140.625;140.625;140.625;93.750;93.750;140.625;140.625;187.500;93.750;187.500;140.625;187.500;93.750;93.750;93.750;187.500;140.625;140.625;187.500;93.750;93.750;187.500;140.625;93.750;187.500;140.625;234.375;140.625;140.625;187.500;93.750;187.500;140.625;187.500;140.625	140.625;328.125;234.375;140.625;187.500;234.375;375.000;93.750;187.500;328.125;187.500;234.375;281.250;140.625;234.375;281.250;187.500;328.125;281.250;187.500;281.250;187.500;140.625;234.375;234.375;234.375;234.375;328.125;140.625;140.625;140.625;281.250;187.500;234.375;140.625;187.500;187.500;234.375;140.625;281.250;140.625;187.500;140.625;187.500;328.125;328.125;234.375;140.625;187.500;328.125;562.500;234.375;234.375;281.250;140.625;187.500;234.375;187.500;234.375;187.500;234.375;234.375;140.625;93.750;93.750;140.625;187.500;187.500;187.500;187.500;187.500;187.500;187.500;187.500;281.250;187.500;140.625;421.875;187.500;234.375;187.500;140.625;187.500;281.250;281.250;421.875;187.500;328.125;187.500;140.625;187.500;468.750;140.625;93.750;140.625;234.375;234.375;140.625;187.500;187.500;140.625;93.750;234.375;140.625;187.500;328.125;234.375;140.625;140.625;281.250;281.250;187.500;140.625;328.125;234.375;187.500;187.500;281.250;187.500;234.375;281.250;468.750;375.000;515.625;234.375;187.500;234.375;187.500;140.625;234.375;140.625;234.375;187.500;421.875;140.625;187.500;187.500;140.625;93.750;140.625;234.375;140.625;140.625;281.250;187.500;187.500;421.875;140.625;93.750;93.750;140.625;234.375;328.125;140.625;93.750;187.500;234.375;187.500;281.250;281.250;234.375;187.500;140.625;140.625;140.625;187.500;234.375;234.375;187.500;140.625;187.500;93.750;187.500;328.125;421.875;328.125;140.625;93.750;140.625;234.375;187.500;187.500;234.375;187.500;187.500;140.625;187.500;328.125;234.375;187.500;234.375;375.000;515.625;140.625;140.625;187.500;140.625;140.625;140.625;187.500;140.625;140.625;140.625;140.625;234.375;281.250;187.500;328.125;140.625;187.500;234.375;421.875;187.500;328.125;234.375;281.250;187.500;140.625;187.500;187.500;140.625;187.500;187.500;234.375;234.375;140.625;93.750;140.625;140.625;234.375;140.625;93.750;140.625;93.750;140.625;187.500;187.500;187.500;187.500;140.625;140.625;234.375;187.500;234.375;187.500;468.750;187.500;234.375;140.625;93.750;140.625;234.375;187.500;187.500;187.500;187.500;140.625;234.375;187.500;140.625;234.375;187.500;281.250;187.500;187.500;187.500;140.625;234.375;140.625;187.500;140.625	-39.22	0.024	31.870	6.374;6.374;-12.748;0.000;0.000;0.000;-6.374;12.748;12.748;-12.748;12.748;0.000;-12.748;6.374;12.748;-19.122;-6.374;6.374;0.000;6.374;-12.748;0.000;0.000;0.000;12.748;-6.374;-6.374;6.374;-6.374;0.000;6.374;-6.374;0.000;0.000;6.374;0.000;-6.374;0.000;-6.374;6.374;0.000;0.000;0.000;0.000;6.374;6.374;-6.374;-6.374;-6.374;12.748;0.000;0.000;-6.374;0.000;12.748;-6.374;-6.374;0.000;6.374;0.000;6.374;-12.748;0.000;-6.374;6.374;6.374;0.000;0.000;0.000;0.000;0.000;0.000;-6.374;19.122;-25.496;12.748;-12.748;12.748;-6.374;0.000;-6.374;0.000;19.122;-6.374;-6.374;0.000;0.000;6.374;-6.374;-6.374;25.496;-19.122;-6.374;6.374;12.748;6.374;-19.122;12.748;0.000;-12.748;0.000;-6.374;6.374;0.000;6.374;6.374;-12.748;0.000;-6.374;25.496;-12.748;-6.374;-6.374;19.122;-19.122;6.374;6.374;-6.374;0.000;12.748;-12.748;31.870;-19.122;-12.748;0.000;0.000;6.374;-6.374;-6.374;6.374;12.748;-12.748;-6.374;6.374;-6.374;0.000;6.374;0.000;0.000;0.000;6.374;-12.748;0.000;12.748;0.000;0.000;-6.374;0.000;-6.374;6.374;6.374;-12.748;6.374;0.000;6.374;6.374;-12.748;-6.374;12.748;0.000;-6.374;0.000;0.000;0.000;6.374;6.374;-12.748;0.000;0.000;-6.374;0.000;12.748;0.000;-6.374;0.000;0.000;0.000;0.000;12.748;-6.374;0.000;6.374;-12.748;0.000;0.000;6.374;0.000;-6.374;0.000;6.374;6.374;6.374;-19.122;0.000;0.000;0.000;0.000;0.000;0.000;0.000;6.374;-6.374;0.000;0.000;6.374;0.000;6.374;-12.748;6.374;0.000;25.496;-31.870;0.000;0.000;19.122;-19.122;-6.374;12.748;0.000;-6.374;-6.374;6.374;0.000;12.748;-12.748;0.000;0.000;0.000;-6.374;0.000;0.000;6.374;-6.374;6.374;0.000;6.374;-6.374;0.000;0.000;0.000;0.000;6.374;12.748;-19.122;12.748;-6.374;6.374;-12.748;-6.374;6.374;12.748;-6.374;0.000;6.374;-19.122;6.374;12.748;-6.374;-6.374;12.748;-6.374;12.748;-12.748;-6.374;12.748;-12.748;12.748;-6.374;6.374;-6.374	3.159	3.089	468.750	5
