Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Max Entropy (bits)	Max Amp (U)	Freq Contour 25% (Hz)	Freq Contour 50% (Hz)	Freq Contour 75% (Hz)	Inband Power (dB FS)	PFC Avg Slope (Hz/ms)	PFC Max Slope (Hz/ms)	PFC Slope (Hz/ms)	Agg Entropy (bits)	Avg Entropy (bits)	BW 90% (Hz)	Trial
1	Spectrogram 1	1	0.000000000	2.000000000	0.0	24000.0	9.003		0.000;0.000;0.000;0.000;4828.125;140.625;93.750;93.750;93.750;93.750;93.750;140.625;93.750;93.750;93.750;187.500;93.750;375.000;93.750;93.750;140.625;93.750;93.750;46.875;46.875;187.500;375.000;93.750;93.750;140.625;93.750;93.750;375.000;609.375;281.250;281.250;1406.250;93.750;140.625;375.000;890.625;93.750;93.750;93.750;328.125;93.750;93.750;703.125;1031.250;140.625;2062.500;5015.625;796.875;93.750;93.750;140.625;93.750;2765.625;93.750;140.625;93.750;984.375;796.875;2718.750;890.625;562.500;140.625;187.500;93.750;187.500;140.625;93.750;93.750;93.750;140.625;703.125;93.750;46.875;46.875;46.875;46.875;46.875;140.625;796.875;1125.000;3046.875;2343.750;421.875;140.625;140.625;140.625;421.875;2953.125;2156.250;140.625;140.625;2812.500;93.750;93.750;187.500;140.625;46.875;46.875;93.750;937.500;93.750;93.750;93.750;328.125;2531.250;93.750;93.750;656.250;93.750;93.750;93.750;93.750;140.625;140.625;93.750;46.875;46.875;46.875;93.750;328.125;46.875;46.875;93.750;93.750;515.625;46.875;46.875;46.875;93.750;46.875;46.875;93.750;2296.875;2718.750;3375.000;3515.625;3515.625;3515.625;3515.625;3562.500;3515.625;3515.625;3515.625;3515.625;3468.750;3562.500;3421.875;3375.000;3375.000;3328.125;3328.125;3328.125;3281.250;3281.250;3281.250;3281.250;3234.375;3234.375;3234.375;3234.375;3234.375;3234.375;3234.375;3234.375;3187.500;3187.500;3187.500;3187.500;3187.500;3140.625;3140.625;3140.625;3140.625;3140.625;3234.375;3140.625;3140.625;3140.625;3093.750;3046.875;3093.750;3046.875;3046.875;3093.750;3093.750;3046.875;3000.000;3046.875;2953.125;3046.875;3093.750;3046.875;3093.750;3046.875;3140.625;3046.875;3187.500;3093.750;3234.375;3328.125;3328.125;3375.000;3375.000;3375.000;3375.000;3328.125;3375.000;3375.000;3328.125;3328.125;3328.125;3281.250;3281.250;3281.250;3281.250;3234.375;3281.250;3234.375;3187.500;3234.375;3234.375;3234.375;3187.500;3187.500;3515.625;3187.500;3140.625;3140.625;3140.625;3187.500;3140.625;3140.625;3140.625;3140.625;3093.750;3093.750;3093.750;3375.000;3328.125;3281.250;3234.375;3328.125;3281.250;3281.250;3281.250;3234.375;3046.875;3187.500;3234.375;3234.375;3234.375;3187.500;3093.750;3187.500;3234.375;3187.500;3187.500;3187.500;3187.500;3140.625;3140.625;3187.500;3140.625;3187.500;3140.625	0.000;0.000;0.000;0.000;10921.875;2343.750;93.750;140.625;468.750;234.375;281.250;703.125;187.500;421.875;140.625;4968.750;140.625;4968.750;4359.375;140.625;2250.000;234.375;328.125;93.750;468.750;8156.250;4406.250;2437.500;140.625;562.500;421.875;375.000;7218.750;4687.500;1453.125;3421.875;7546.875;187.500;2765.625;6609.375;8156.250;2859.375;3328.125;328.125;3000.000;656.250;1312.500;4078.125;7265.625;4265.625;8484.375;9328.125;7640.625;140.625;140.625;2203.125;2156.250;7406.250;2671.875;3328.125;1359.375;4125.000;7078.125;8203.125;5765.625;5953.125;750.000;2250.000;375.000;796.875;703.125;187.500;3234.375;2484.375;1687.500;3375.000;656.250;93.750;93.750;93.750;93.750;93.750;2531.250;3703.125;3703.125;3796.875;3750.000;3750.000;3046.875;3281.250;2859.375;3750.000;3750.000;3750.000;3703.125;2671.875;3703.125;1359.375;3656.250;3656.250;3421.875;1828.125;1687.500;140.625;3750.000;140.625;93.750;2250.000;3609.375;3515.625;140.625;140.625;3468.750;562.500;93.750;2578.125;140.625;3328.125;3328.125;609.375;93.750;93.750;93.750;3328.125;3421.875;140.625;93.750;140.625;2718.750;3421.875;140.625;93.750;93.750;93.750;93.750;93.750;140.625;3468.750;3093.750;3468.750;3562.500;3562.500;3562.500;3562.500;3562.500;3562.500;3562.500;3562.500;3562.500;3515.625;6093.750;3468.750;3421.875;3421.875;3375.000;3468.750;3328.125;3328.125;3375.000;3328.125;3328.125;3375.000;3281.250;3281.250;3281.250;3281.250;3328.125;3281.250;3328.125;3234.375;3234.375;3234.375;3187.500;3187.500;3234.375;3187.500;3187.500;3187.500;3187.500;3328.125;3656.250;3140.625;3140.625;3140.625;3093.750;3140.625;3234.375;3140.625;3281.250;3140.625;3140.625;3046.875;3234.375;3187.500;3140.625;3140.625;3093.750;3140.625;3140.625;3234.375;3187.500;4359.375;3234.375;3328.125;3375.000;3375.000;3421.875;3468.750;3421.875;3421.875;3375.000;3375.000;3375.000;3375.000;3375.000;3375.000;3328.125;3328.125;3328.125;3328.125;3281.250;3281.250;3281.250;3281.250;3281.250;3281.250;3515.625;3234.375;3281.250;3609.375;3234.375;3281.250;3187.500;3468.750;3515.625;3468.750;3187.500;3187.500;3468.750;3140.625;3140.625;3187.500;3421.875;3375.000;3375.000;3328.125;3375.000;3328.125;3328.125;3328.125;3375.000;3281.250;3328.125;3328.125;3328.125;3421.875;3328.125;3281.250;3234.375;3234.375;3234.375;3234.375;3234.375;3234.375;3187.500;3234.375;3234.375;3187.500;3234.375;3234.375	0.000;0.000;0.000;0.000;17203.125;11812.500;140.625;3421.875;9046.875;9562.500;9796.875;9937.500;4078.125;9843.750;9000.000;12656.250;6750.000;12750.000;12000.000;8156.250;10875.000;11671.875;9562.500;515.625;10828.125;12890.625;11484.375;11531.250;3656.250;9703.125;6328.125;10218.750;12000.000;11343.750;10125.000;11578.125;11765.625;8156.250;10312.500;12515.625;12750.000;11062.500;11109.375;7359.375;9984.375;9281.250;8531.250;9890.625;10968.750;11437.500;12468.750;11906.250;12000.000;4734.375;7312.500;9796.875;9421.875;11062.500;10312.500;9796.875;8578.125;9375.000;11625.000;11625.000;9937.500;13500.000;9515.625;10312.500;9468.750;9421.875;9796.875;3937.500;11718.750;11859.375;10921.875;11765.625;6000.000;140.625;140.625;234.375;421.875;1265.625;7968.750;10593.750;9515.625;9703.125;7453.125;7500.000;7875.000;8390.625;6890.625;7781.250;6703.125;7265.625;7687.500;3796.875;6093.750;6328.125;5531.250;6796.875;7968.750;8671.875;6703.125;3703.125;8390.625;4453.125;3750.000;3703.125;8625.000;5015.625;4687.500;4171.875;3750.000;3656.250;234.375;3421.875;3375.000;3609.375;3515.625;3421.875;140.625;140.625;187.500;3515.625;4453.125;3515.625;3375.000;3281.250;3703.125;4828.125;3421.875;234.375;1078.125;187.500;1828.125;140.625;3562.500;5859.375;3515.625;3515.625;3562.500;3609.375;3609.375;3609.375;3609.375;3609.375;3609.375;3562.500;3562.500;6000.000;7781.250;3609.375;3468.750;3468.750;3609.375;5156.250;3562.500;3468.750;5812.500;5812.500;5203.125;6234.375;3328.125;3328.125;3328.125;3328.125;4875.000;3421.875;4968.750;5671.875;3281.250;3281.250;3234.375;3234.375;3328.125;4734.375;3281.250;3234.375;3234.375;6093.750;6515.625;3187.500;3187.500;3187.500;3281.250;3328.125;3281.250;3234.375;5390.625;3187.500;3187.500;3234.375;3421.875;3281.250;3750.000;3421.875;3937.500;3234.375;4593.750;4593.750;4312.500;5906.250;4828.125;4031.250;3421.875;3421.875;4218.750;5906.250;5906.250;3468.750;4265.625;5015.625;3421.875;3421.875;3375.000;3375.000;4171.875;3375.000;3375.000;3468.750;3421.875;3328.125;3328.125;5671.875;4031.250;3515.625;3562.500;3609.375;3609.375;4968.750;3609.375;6281.250;3609.375;3562.500;3562.500;3515.625;3421.875;3515.625;3515.625;3937.500;3515.625;3468.750;3468.750;3421.875;3375.000;3375.000;3515.625;3375.000;3375.000;3375.000;6328.125;5015.625;3562.500;3468.750;3562.500;7359.375;5671.875;7312.500;3281.250;3281.250;3281.250;3421.875;3281.250;3234.375;3234.375;3281.250;3375.000;3843.750;3234.375;3281.250	-35.21	1.611	2077.904	0.000;0.000;0.000;203.966;-184.844;-6.374;6.374;-12.748;6.374;0.000;0.000;0.000;-6.374;6.374;-6.374;6.374;0.000;0.000;0.000;0.000;0.000;-6.374;6.374;-6.374;0.000;6.374;0.000;0.000;0.000;0.000;0.000;-6.374;44.618;-6.374;-25.496;12.748;-19.122;0.000;31.870;-31.870;-6.374;6.374;0.000;6.374;-6.374;0.000;-6.374;0.000;6.374;6.374;-6.374;0.000;0.000;0.000;0.000;0.000;82.861;-82.861;-6.374;0.000;0.000;12.748;2077.904;-2084.278;0.000;0.000;0.000;0.000;19.122;-19.122;0.000;0.000;0.000;0.000;0.000;-6.374;6.374;-6.374;0.000;0.000;0.000;0.000;0.000;497.167;6.374;-6.374;-484.419;-6.374;0.000;0.000;497.167;0.000;0.000;-503.541;6.374;490.793;-490.793;490.793;-484.419;-6.374;-6.374;0.000;6.374;6.374;-6.374;0.000;0.000;0.000;465.297;-465.297;0.000;458.924;-458.924;0.000;-6.374;6.374;0.000;0.000;-6.374;6.374;-6.374;6.374;0.000;25.496;-25.496;0.000;0.000;0.000;0.000;0.000;-6.374;6.374;0.000;-6.374;6.374;0.000;0.000;414.306;44.618;12.748;6.374;-6.374;0.000;0.000;0.000;0.000;0.000;-6.374;-6.374;376.062;-376.062;-12.748;6.374;-12.748;19.122;-19.122;0.000;0.000;-6.374;0.000;-6.374;6.374;0.000;-6.374;0.000;0.000;6.374;-6.374;-6.374;6.374;0.000;-6.374;0.000;-6.374;6.374;0.000;0.000;0.000;12.748;-6.374;-12.748;0.000;0.000;-6.374;6.374;12.748;-12.748;19.122;-25.496;-6.374;0.000;25.496;0.000;-25.496;12.748;-6.374;6.374;-6.374;6.374;-12.748;25.496;-12.748;19.122;6.374;6.374;6.374;0.000;0.000;-6.374;0.000;0.000;0.000;0.000;0.000;-6.374;-6.374;6.374;-6.374;0.000;0.000;0.000;0.000;-6.374;0.000;0.000;44.618;-50.992;0.000;57.365;-57.365;0.000;0.000;-6.374;50.992;0.000;-50.992;0.000;44.618;-50.992;0.000;0.000;44.618;-6.374;0.000;-6.374;0.000;0.000;0.000;0.000;0.000;-6.374;6.374;-6.374;0.000;0.000;-6.374;0.000;0.000;0.000;0.000;-6.374;6.374;-6.374;0.000;6.374;-6.374;0.000;0.000;0.000	5.147	5.145	4968.750	7
2	Spectrogram 1	1	2.000000000	4.000000000	0.0	24000.0	7.591		2953.125;3000.000;3000.000;2906.250;3000.000;2953.125;2906.250;3140.625;3234.375;2953.125;3000.000;2859.375;3140.625;3046.875;3187.500;2906.250;2859.375;3000.000;140.625;93.750;46.875;46.875;46.875;93.750;93.750;93.750;3000.000;2765.625;93.750;46.875;46.875;2953.125;140.625;46.875;93.750;93.750;93.750;93.750;46.875;93.750;46.875;46.875;46.875;46.875;46.875;46.875;46.875;46.875;46.875;46.875;140.625;46.875;46.875;46.875;93.750;46.875;46.875;46.875;46.875;281.250;93.750;93.750;93.750;93.750;46.875;46.875;46.875;93.750;46.875;46.875;46.875;3187.500;328.125;46.875;46.875;46.875;93.750;46.875;46.875;187.500;46.875;46.875;46.875;46.875;46.875;187.500;93.750;187.500;375.000;46.875;46.875;46.875;46.875;46.875;93.750;93.750;46.875;46.875;46.875;93.750;93.750;93.750;93.750;93.750;140.625;46.875;46.875;93.750;140.625;93.750;46.875;93.750;93.750;93.750;93.750;46.875;46.875;46.875;140.625;187.500;93.750;140.625;187.500;93.750;140.625;468.750;187.500;187.500;187.500;609.375;93.750;93.750;46.875;609.375;562.500;140.625;93.750;93.750;281.250;140.625;93.750;93.750;93.750;93.750;46.875;93.750;93.750;140.625;93.750;328.125;234.375;187.500;93.750;140.625;328.125;93.750;93.750;93.750;9609.375;93.750;93.750;93.750;93.750;140.625;46.875;46.875;46.875;46.875;93.750;46.875;46.875;234.375;234.375;234.375;93.750;93.750;3937.500;1359.375;937.500;93.750;46.875;93.750;93.750;421.875;93.750;93.750;93.750;46.875;93.750;1828.125;515.625;1828.125;281.250;93.750;93.750;93.750;46.875;93.750;93.750;93.750;93.750;93.750;93.750;93.750;93.750;93.750;93.750;93.750;46.875;46.875;93.750;93.750;46.875;46.875;46.875;93.750;46.875;46.875;93.750;46.875;46.875;46.875;93.750;421.875;93.750;93.750;140.625;46.875;234.375;46.875;46.875;93.750;93.750;234.375;93.750;93.750;140.625;93.750;46.875;93.750;140.625;93.750;140.625;93.750;46.875;93.750;93.750;46.875;93.750;4406.250;2859.375;140.625;2296.875;3234.375;4031.250;375.000;2437.500;4593.750;140.625;93.750;328.125;46.875;46.875;93.750;140.625;93.750;46.875;46.875;937.500;93.750;281.250;5765.625	3187.500;3187.500;3187.500;3140.625;3046.875;3093.750;3281.250;3843.750;5625.000;3234.375;3187.500;4828.125;4031.250;3281.250;3656.250;3046.875;3046.875;3187.500;3140.625;93.750;93.750;46.875;93.750;93.750;328.125;3046.875;4406.250;3328.125;93.750;93.750;46.875;3375.000;3281.250;515.625;140.625;140.625;140.625;93.750;140.625;2437.500;93.750;93.750;93.750;93.750;93.750;93.750;46.875;46.875;93.750;93.750;656.250;3000.000;93.750;46.875;562.500;93.750;93.750;93.750;93.750;2953.125;140.625;140.625;140.625;2953.125;93.750;93.750;93.750;93.750;93.750;93.750;93.750;4968.750;3609.375;46.875;46.875;46.875;328.125;93.750;93.750;3140.625;46.875;93.750;93.750;93.750;468.750;796.875;140.625;796.875;4640.625;515.625;93.750;46.875;93.750;93.750;796.875;234.375;93.750;93.750;93.750;93.750;140.625;140.625;140.625;140.625;421.875;234.375;140.625;234.375;515.625;93.750;93.750;93.750;93.750;468.750;93.750;93.750;93.750;93.750;4453.125;3375.000;562.500;937.500;3046.875;4125.000;750.000;4453.125;2203.125;234.375;4546.875;4546.875;93.750;140.625;93.750;4875.000;4500.000;1687.500;140.625;2671.875;5250.000;328.125;234.375;8625.000;140.625;421.875;281.250;93.750;796.875;656.250;4171.875;4734.375;5250.000;421.875;234.375;750.000;3796.875;1781.250;140.625;140.625;10640.625;8296.875;140.625;187.500;140.625;1031.250;187.500;93.750;93.750;93.750;140.625;93.750;93.750;4687.500;796.875;468.750;187.500;187.500;9656.250;12468.750;8906.250;328.125;93.750;93.750;93.750;10968.750;4781.250;4359.375;140.625;93.750;140.625;8156.250;3000.000;2531.250;2109.375;187.500;140.625;140.625;93.750;93.750;93.750;187.500;93.750;93.750;187.500;140.625;93.750;93.750;140.625;187.500;93.750;93.750;140.625;93.750;93.750;46.875;46.875;328.125;46.875;93.750;140.625;93.750;93.750;93.750;140.625;4593.750;140.625;93.750;328.125;93.750;5015.625;93.750;4218.750;187.500;328.125;421.875;140.625;140.625;2062.500;140.625;93.750;140.625;4546.875;140.625;4593.750;140.625;93.750;375.000;4546.875;375.000;3609.375;5296.875;4125.000;3843.750;4546.875;4406.250;4593.750;4734.375;4781.250;8062.500;4875.000;3140.625;4593.750;140.625;2062.500;6000.000;6703.125;5062.500;6984.375;328.125;9937.500;7687.500;9937.500;11390.625	4546.875;3796.875;3468.750;3750.000;4078.125;3984.375;6562.500;8718.750;8812.500;7265.625;7640.625;8765.625;8250.000;6515.625;7218.750;5812.500;4875.000;6000.000;6468.750;3187.500;140.625;93.750;3750.000;3093.750;3187.500;5531.250;7265.625;7312.500;3375.000;140.625;2390.625;7781.250;7968.750;5765.625;5812.500;3375.000;3562.500;2390.625;3281.250;6890.625;3000.000;140.625;93.750;93.750;140.625;140.625;2390.625;93.750;1031.250;93.750;4359.375;3234.375;1031.250;93.750;4781.250;375.000;140.625;3234.375;421.875;8250.000;3046.875;3562.500;4171.875;7171.875;1546.875;140.625;140.625;140.625;140.625;2250.000;234.375;7171.875;7781.250;140.625;93.750;93.750;4500.000;281.250;328.125;8015.625;421.875;140.625;515.625;4359.375;6421.875;8109.375;4031.250;8296.875;8953.125;8390.625;140.625;93.750;93.750;140.625;10500.000;7734.375;4734.375;140.625;140.625;234.375;4453.125;5015.625;3421.875;4406.250;8296.875;4640.625;4500.000;1500.000;4687.500;796.875;140.625;140.625;187.500;5156.250;4125.000;750.000;140.625;468.750;8203.125;6093.750;4546.875;7593.750;7171.875;8156.250;6281.250;8250.000;6421.875;4546.875;13546.875;7078.125;562.500;515.625;281.250;9468.750;8062.500;7875.000;6000.000;9140.625;10031.250;4968.750;2578.125;13734.375;1031.250;6468.750;4921.875;843.750;4734.375;8671.875;8906.250;9609.375;9234.375;7031.250;4828.125;2437.500;8156.250;7734.375;609.375;5859.375;11296.875;11156.250;421.875;7078.125;3656.250;3656.250;8250.000;140.625;140.625;281.250;656.250;140.625;515.625;9562.500;7828.125;4921.875;4500.000;3984.375;12281.250;14531.250;13078.125;4500.000;375.000;375.000;750.000;13921.875;10218.750;7968.750;9234.375;4406.250;4734.375;11625.000;6234.375;3468.750;3609.375;3515.625;2437.500;1406.250;140.625;140.625;187.500;4312.500;187.500;421.875;4593.750;4125.000;187.500;140.625;8531.250;4593.750;140.625;140.625;4125.000;609.375;93.750;93.750;93.750;5812.500;93.750;281.250;3046.875;468.750;140.625;93.750;4312.500;8343.750;4453.125;375.000;6984.375;234.375;10171.875;4546.875;10687.500;6046.875;5343.750;7828.125;5625.000;4734.375;7875.000;1406.250;4406.250;4312.500;10218.750;5296.875;11484.375;7921.875;5906.250;7687.500;10218.750;7265.625;5062.500;6000.000;4968.750;5625.000;5765.625;5906.250;6000.000;9562.500;7828.125;12234.375;10546.875;9375.000;10781.250;5109.375;10640.625;12187.500;12375.000;13312.500;11296.875;11671.875;12843.750;12609.375;12187.500;14625.000	-47.29	-1.552	682.011	-19.122;0.000;-12.748;6.374;-12.748;50.992;-19.122;12.748;-6.374;-12.748;-407.932;420.680;-12.748;12.748;-19.122;-6.374;6.374;-401.558;0.000;-6.374;0.000;0.000;6.374;0.000;0.000;414.306;-427.054;12.748;-6.374;0.000;0.000;0.000;0.000;6.374;0.000;0.000;0.000;-6.374;0.000;6.374;0.000;-6.374;0.000;6.374;0.000;-6.374;0.000;0.000;6.374;6.374;-12.748;0.000;0.000;0.000;6.374;0.000;-6.374;0.000;0.000;6.374;0.000;0.000;0.000;-6.374;6.374;0.000;0.000;0.000;0.000;0.000;0.000;-6.374;0.000;0.000;0.000;0.000;0.000;0.000;12.748;-12.748;6.374;0.000;-6.374;0.000;12.748;-6.374;12.748;-12.748;-6.374;0.000;0.000;6.374;0.000;-6.374;6.374;-6.374;0.000;6.374;0.000;0.000;0.000;0.000;0.000;0.000;-6.374;6.374;19.122;-19.122;0.000;0.000;0.000;0.000;0.000;0.000;-6.374;6.374;-6.374;0.000;19.122;-19.122;6.374;-6.374;0.000;6.374;12.748;-12.748;12.748;-12.748;-6.374;6.374;0.000;0.000;0.000;-6.374;6.374;0.000;-6.374;0.000;6.374;0.000;0.000;0.000;0.000;-6.374;6.374;-6.374;12.748;-6.374;12.748;0.000;-19.122;6.374;0.000;19.122;-25.496;6.374;0.000;6.374;-6.374;0.000;0.000;0.000;0.000;-6.374;6.374;0.000;0.000;0.000;0.000;0.000;12.748;-19.122;25.496;-19.122;0.000;6.374;-12.748;0.000;0.000;6.374;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;6.374;-6.374;299.575;-286.827;-12.748;0.000;0.000;0.000;0.000;0.000;6.374;-6.374;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;0.000;-6.374;0.000;0.000;0.000;0.000;0.000;6.374;-6.374;0.000;6.374;0.000;38.244;-38.244;0.000;6.374;-6.374;12.748;-19.122;0.000;6.374;0.000;25.496;-25.496;0.000;6.374;-6.374;-6.374;6.374;6.374;-6.374;-6.374;6.374;0.000;0.000;-6.374;0.000;6.374;682.011;-682.011;0.000;0.000;548.159;50.992;-605.524;0.000;6.374;0.000;0.000;6.374;-12.748;0.000;6.374;0.000;0.000;-6.374;0.000;0.000;6.374;0.000;0.000	6.510	5.255	12562.500	7
